0,0,18547759,Hellraiser: Bloodline
0,0,13590780,The Frighteners
0,0,3166696,Trainspotting
0,0,11531248,Thinner
0,1,81322639,The Adventures of Pinocchio
0,0,769565,Flirting with Disaster
0,0,41513545,The Chamber
0,0,5232008,Maximum Risk
0,0,29171984,The Arrival
0,0,6293196,Secrets & Lies
0,0,53612174,Lone Star
0,1,81995404,Ghosts of Mississippi
0,0,15915856,Marvin's Room
0,0,2313363,The Spitfire Grill
0,0,14937089,Big Night
0,0,26244538,Alaska
0,0,68977056,Michael Collins
0,0,51852182,White Squall
0,0,25605835,From Dusk Till Dawn
0,0,16431617,Mrs. Winterbourne
0,0,74828273,Everyone Says I Love You
0,0,9580714,She's the One
0,0,40770602,Larger Than Life
1,1,17908003,A Time to Kill
0,0,46652701,The Crucible
0,0,101505344,Dear God
0,0,17859335,Get on the Bus
0,0,56545991,Mary Reilly
0,0,39607474,Heaven's Prisoners
0,0,21574342,Girl 6
0,0,28502959,If Lucy Fell
0,0,32827351,Joe's Apartment
0,0,22872784,Swingers
0,0,76205295,Hamlet
0,0,27192630,Bogus
0,0,50119858,Big Bully
0,0,8190693,Bound
0,0,40563236,The Trigger Effect
0,0,36829109,Carpool
0,0,29945855,Crash
1,0,62939728,The First Wives Club
1,1,42177998,Phenomenon
1,0,104533049,Scream
1,0,7460866,Eraser
1,1,143832701,The Hunchback of Notre Dame
0,0,24885253,Original Gangstas
0,0,20478014,Basquiat
0,0,36488747,Unforgettable
0,0,36265946,The Stupids
0,0,3588649,Faithful
0,0,15807729,Surviving Picasso
0,0,42935002,When the Cat's Away
0,0,28691236,Kansas City
0,0,12599501,Walking and Talking
0,0,16002746,Blood and Wine
1,1,21394130,Star Trek: First Contact
1,1,2615647,Space Jam
0,0,43330958,Bad Moon
0,0,30535798,Bottle Rocket
0,0,5264986,Trees Lounge
0,0,14725616,Grace of My Heart
0,0,28957811,Twelfth Night or What You Will
0,0,5841292,Manny & Lo
0,0,14650850,Jude
1,0,13258281,The English Patient
0,0,24322424,Broken Arrow
0,0,12423210,Executive Decision
1,1,604423152,Titanic
1,1,204259229,Men in Black
1,1,161767322,The Lost World: Jurassic Park
1,1,102801182,Air Force One
0,0,12740475,In & Out
0,1,51442815,The Fifth Element
0,0,18503781,Mousehunt
0,1,34236261,The Saint
0,0,10394281,The Devil's Advocate
0,0,22006407,Kiss the Girls
0,1,53982859,Anastasia
0,0,34808599,Spawn
0,0,20660663,The Jackal
0,0,92395250,Starship Troopers
0,1,39805616,Austin Powers: International Man of Mystery
0,0,2111163,Breakdown
0,0,34235570,Absolute Power
0,0,3281658,The Game
0,0,11047599,G.I. Jane
0,1,221380378,Speed 2: Cruise Control
0,1,62923370,Alien: Resurrection
0,0,39148551,Volcano
0,0,50547455,The Full Monty
0,0,46681359,The Rainmaker
0,0,51958219,Cop Land
0,1,25976308,Nothing to Lose
0,0,38911355,Amistad
0,0,37145481,Soul Food
0,0,30316546,Wag the Dog
0,0,49709935,The Devil's Own
0,0,8007615,Donnie Brasco
0,0,26997235,The Peacemaker
0,0,17319365,Private Parts
0,0,33679773,Money Talks
0,0,20094219,Jackie Brown
0,0,19285801,Seven Years in Tibet
0,0,14528179,Mortal Kombat: Annihilation
0,0,11821306,Selena
0,0,8013623,The Relic
1,0,90822460,As Good as It Gets
0,0,13375504,Metro
0,1,33165207,For Richer or Poorer
0,0,10176253,Picture Perfect
0,1,58573080,Home Alone 3
0,0,2647107,Spice World
0,1,90965421,Fathers' Day
0,0,5891929,Grosse Pointe Blank
0,0,23549545,Event Horizon
0,0,17157212,An American Werewolf in Paris
0,0,18019870,Boogie Nights
0,0,1941470,Mimic
0,0,59991228,Midnight in the Garden of Good and Evil
0,0,3310363,Air Bud
0,0,25989593,Good Burger
0,0,14089891,The Borrowers
0,0,32915481,Mr. Magoo
0,0,11047702,The Apostle
0,1,47159357,Gone Fishin'
0,1,149797873,The Postman
1,0,162723697,Good Will Hunting
1,0,80839131,My Best Friend's Wedding
1,1,19283820,Tomorrow Never Dies
0,0,45571849,Fire Down Below
0,0,31546857,Wishmaster
0,0,1410077,Eve's Bayou
0,0,20314151,The Sixth Man
0,0,27659472,Excess Baggage
0,0,49808024,The Man Who Knew Too Little
0,0,15082385,Rosewood
0,0,6920836,Love Jones
0,0,29451991,Gattaca
0,0,16911210,Chasing Amy
0,0,68129877,Turbulence
0,0,39851711,The Beautician and the Beast
0,0,11127581,Double Team
0,0,18524499,Leave It to Beaver
0,0,71896868,Mad City
0,0,3361989,The Spanish Prisoner
0,0,22181877,Ulee's Gold
0,0,59460442,A Simple Wish
0,0,11988043,The Ice Storm
1,1,2298573,Face/Off
0,0,23701985,She's So Lovely
0,0,6643127,Star Kid
0,0,34102547,U Turn
0,0,45952126,Switchback
0,0,39996128,Warriors of Virtue
0,0,18304826,Most Wanted
0,0,6670612,Affliction
0,0,61611148,One Eight Seven
0,0,14190348,Kundun
0,0,29262625,McHale's Navy
0,0,12148989,A Life Less Ordinary
0,0,8994939,Playing God
0,0,10953238,Lost Highway
0,0,63929196,Cats Don't Dance
0,0,26363021,The Pest
0,0,51671686,'Til There Was You
0,0,30109015,A Smile Like Yours
1,0,39245227,George of the Jungle
1,0,75763451,Scream 2
1,0,11398041,Con Air
1,1,19250043,Contact
1,1,119993873,Hercules
0,0,10025776,In the Company of Men
0,0,41399431,One Night Stand
0,0,34253639,Hav Plenty
0,0,47855171,Smilla's Sense of Snow
0,0,23374469,Wilde
0,0,84353026,Shadow Conspiracy
0,0,16696988,Two Girls and a Guy
0,0,13387014,Paradise Road
0,0,9421603,Kiss Me, Guido
0,0,13268770,Suicide Kings
0,0,17983988,Steel
0,0,18081934,City of Industry
0,0,15878196,The Thief
0,0,45679193,Lolita
0,0,2552199,Children of Heaven
0,0,48383361,Anna Karenina
0,0,19492804,Men with Guns
0,0,17604665,Kiss or Kill
0,0,10948742,Character
0,0,15609289,The House of Yes
0,0,19677887,Prefontaine
0,0,32543577,Commandments
0,1,34954716,Dream with the Fishes
0,0,30217811,The Myth of Fingerprints
0,0,4971346,Conspiracy Theory
0,0,68474342,I Know What You Did Last Summer
0,1,46891552,Dante's Peak
0,0,41844110,Anaconda
0,0,26109816,L.A. Confidential
1,1,110221854,Saving Private Ryan
0,0,3540940,Hope Floats
0,0,39013953,U.S. Marshals
0,1,56728927,The Man in the Iron Mask
0,0,3880171,A Civil Action
0,0,16119327,Snake Eyes
0,1,5531135,What Dreams May Come
0,0,52348130,Halloween H20: 20 Years Later
0,1,37102240,Small Soldiers
0,1,54573643,Mighty Joe Young
0,0,13915971,Practical Magic
0,1,104512518,Meet Joe Black
0,0,36341436,The Negotiator
0,0,9915951,Ronin
0,0,51932613,The Siege
0,0,1158180,Pleasantville
0,0,10272178,The Faculty
0,0,46049117,I Still Know What You Did Last Summer
0,0,36849483,Primary Colors
0,0,37532612,Urban Legend
0,0,27351720,How Stella Got Her Groove Back
0,0,64171266,Out of Sight
0,1,65017863,Sphere
0,0,58993762,The Thin Red Line
0,1,6433040,Jack Frost
0,0,24515383,Mercury Rising
1,1,36611285,A Bug's Life
1,0,150517680,The Waterboy
1,0,94268392,Doctor Dolittle
1,0,133765177,Rush Hour
1,0,59223228,Deep Impact
0,0,11476714,Bride of Chucky
0,0,7986083,A Night at the Roxbury
0,0,34224043,Elizabeth
0,0,7624,The Object of My Affection
0,0,24059456,The Big Hit
0,0,4924801,Paulie
0,0,53426690,Bulworth
0,0,27113139,Can't Hardly Wait
0,0,7507649,Waking Ned Devine
0,0,52691495,The Avengers
0,0,15455109,One True Thing
0,0,23561590,The Players Club
0,0,18486196,Rounders
0,0,64677313,Beloved
0,1,65204707,Quest for Camelot
0,0,52944686,He Got Game
0,0,80611160,Psycho
0,0,3320716,Vampires
0,0,26125304,Jane Austen's Mafia!
0,0,30752901,Hard Rain
0,0,86381953,Babe: Pig in the City
0,0,26565265,Simon Birch
0,0,28764595,The Big Lebowski
0,0,4457250,Disturbing Behavior
0,0,3115221,Half Baked
0,0,2157801,Rushmore
1,1,14476672,Godzilla
1,1,89131854,Patch Adams
1,0,15318896,Lethal Weapon 4
1,1,48292097,The Truman Show
1,1,33655854,Mulan
0,0,35022459,54
0,0,12052597,A Simple Plan
0,0,20152539,Dead Man on Campus
0,0,17989439,Twilight
0,0,55685098,Soldier
0,0,15723376,Dark City
0,0,54674236,Blues Brothers 2000
0,0,23312303,Desperate Measures
0,0,1802255,Living Out Loud
0,0,50023349,I'll Be Home for Christmas
0,1,69270727,Holy Man
0,0,24628010,Sliding Doors
0,0,33850002,Deep Rising
0,0,3542552,Barney's Great Adventure
0,0,34422155,Fear and Loathing in Las Vegas
0,0,32597003,Home Fries
0,0,8115666,I Got the Hook Up
0,0,9544106,The Newton Boys
0,0,20866913,Knock Off
0,0,52787951,Dirty Work
0,0,27114648,Very Bad Things
0,0,4577017,Belly
0,0,40782410,The Red Violin
0,0,8769894,Ringmaster
0,0,16003856,Apt Pupil
0,0,8821415,Whatever It Takes
0,0,38456370,Firestorm
0,0,10514171,Woo
1,1,39976262,You've Got Mail
1,1,2687097,Enemy of the State
0,0,17163977,American History X
0,0,10580480,Gods and Monsters
0,0,29158234,The Opposite of Sex
0,0,11350892,Central Station
0,0,3668252,Slums of Beverly Hills
0,0,56353902,Celebrity
0,0,6221706,Hilary and Jackie
0,0,38484461,Meet the Deedles
0,0,23277969,Playing by Heart
0,0,1419448,Lock, Stock and Two Smoking Barrels
0,0,7235274,Pi
1,1,32685365,The Prince of Egypt
1,0,46444106,The Rugrats Movie
1,0,83703314,Shakespeare in Love
0,0,14198610,The Last Days of Disco
0,0,33845311,Buffalo '66
0,0,24397769,Pecker
0,0,1500741,Tarzan and the Lost City
0,0,1781136,Zero Effect
0,0,11376879,Goodbye Lover
0,0,502754,Clay Pigeons
0,0,30056425,The Celebration
0,0,34482957,The Gingerbread Man
0,0,23163558,Hideous Kinky
1,1,4590581,The Mask of Zorro
1,1,10013197,Stepmom
1,0,6728112,Antz
1,0,4622086,The X Files
0,0,11187391,Slam
0,0,37575659,La otra conquista
0,0,106458115,Without Limits
0,0,756981,Strangeland
0,0,18472702,20 Dates
0,0,21021899,Let's Talk About Sex
1,0,40938581,The Wedding Singer
0,0,38752413,City of Angels
0,1,29519188,The Horse Whisperer
0,1,22844248,Six Days Seven Nights
0,1,40105674,Star Trek: Insurrection
0,0,44206551,Blade
0,0,9395131,Lost in Space
0,0,1461396,Ever After: A Cinderella Story
1,0,448387798,Star Wars: Episode I - The Phantom Menace
1,0,324623648,The Sixth Sense
1,1,151727027,Toy Story 2
1,1,178818947,Austin Powers: The Spy Who Shagged Me
1,0,132561968,The Matrix
1,1,10462438,Tarzan
0,0,12958628,Life
0,0,61905884,She's All That
0,0,8034397,Three Kings
0,1,75973818,Fantasia/2000
0,1,81360812,Bicentennial Man
0,0,9371392,The Cider House Rules
0,0,37283600,Eyes Wide Shut
0,0,40260867,Never Been Kissed
0,0,35631542,Varsity Blues
0,0,31976814,Forces of Nature
0,0,36563204,Message in a Bottle
0,0,24851823,South Park: Bigger Longer & Uncut
0,0,6005439,The Hurricane
0,0,20233927,Stigmata
0,0,43164216,House on Haunted Hill
0,0,58357388,Anna and the King
0,0,33466903,Cruel Intentions
0,0,15192774,10 Things I Hate About You
0,0,34638313,Fight Club
0,1,50256905,My Favorite Martian
0,0,10522463,8MM
0,0,58998409,For Love of the Game
0,0,10557965,Man on the Moon
0,1,124289032,Instinct
0,0,25525317,The Best Man
0,0,10908593,Mickey Blue Eyes
1,0,140240429,Big Daddy
1,0,75713188,The Mummy
1,1,64051785,Runaway Bride
1,0,167944739,The Blair Witch Project
1,1,30210421,Stuart Little
0,0,64394713,The 13th Warrior
0,0,2866787,Lake Placid
0,0,38528441,Random Hearts
0,0,18650865,Superstar
0,0,41780191,Mystery Men
0,0,73282859,The Insider
0,0,3968273,Girl, Interrupted
0,1,20613704,The Out-of-Towners
0,0,48362947,The Other Sister
0,1,15834463,Baby Geniuses
0,0,2544121,The Story of Us
0,0,21870963,Blast from the Past
0,0,3666072,The Wood
0,0,12100106,Arlington Road
0,0,55840452,The Iron Giant
0,0,8378274,Being John Malkovich
0,0,49419679,Magnolia
0,0,90445525,Edtv
0,0,57370383,At First Sight
0,0,19947314,The Bachelor
0,0,19175110,Stir of Echoes
0,0,36384222,Doug's 1st Movie
0,0,42028631,Summer of Sam
0,0,31683385,The Ninth Gate
0,0,68192539,Anywhere But Here
0,0,30887287,An Ideal Husband
0,0,12638567,Drive Me Crazy
0,0,16855781,The Rage: Carrie 2
1,0,68390287,The Green Mile
1,0,135073012,American Beauty
1,1,16210518,The World Is Not Enough
0,0,17199252,Go
0,0,28258799,Bringing Out the Dead
0,0,57308160,True Crime
0,0,15374291,Eye of the Beholder
0,0,25543671,Muppets from Space
0,0,22184564,A Midsummer Night's Dream
0,0,12580748,Election
0,0,47797620,Music of the Heart
0,0,45348757,Snow Falling on Cedars
0,0,39235801,Tea with Mussolini
0,0,56507526,Virus
0,0,7393633,In Too Deep
0,0,34797512,The Deep End of the Ocean
0,0,44729974,The Mod Squad
0,0,33629877,Angela's Ashes
0,0,1943781,The Omega Code
0,0,49437752,The King and I
0,0,38780586,The Thirteenth Floor
0,0,6322535,The Adventures of Elmo in Grouchland
0,0,6222875,The Muse
0,0,23859079,Wing Commander
0,0,29175815,Boys Don't Cry
0,0,39126196,In Dreams
0,0,59379271,Chill Factor
0,0,11749819,Cookie's Fortune
0,0,18439832,Office Space
0,0,21480317,The End of the Affair
0,0,55562022,The Astronaut's Wife
0,0,34167117,Drop Dead Gorgeous
0,0,19898998,Three to Tango
0,0,4701680,Universal Soldier: The Return
0,0,6905117,Bats
0,0,22622721,Brokedown Palace
0,0,57702458,Dudley Do-Right
0,0,33042863,Teaching Mrs. Tingle
0,0,44093377,Mystery, Alaska
0,0,34291773,Play It to the Bone
0,0,26347441,Pushing Tin
0,0,28227330,The Love Letter
1,0,85801460,Double Jeopardy
1,0,75303140,Notting Hill
1,1,36036679,Wild Wild West
1,0,92898354,Analyze This
0,0,8932821,Outside Providence
0,0,2383645,200 Cigarettes
0,0,2245648,Lost & Found
0,0,21982984,Dick
0,0,9806478,Topsy-Turvy
0,0,20286739,The Straight Story
0,0,21832324,Foolish
0,0,27139070,Light It Up
0,0,6963309,Black and White
0,0,45004387,Jakob the Liar
0,0,6689210,The Virgin Suicides
0,0,7866494,A Walk on the Moon
0,0,31390774,Held Up
0,0,39249043,Mumford
0,0,49047446,Flawless
0,0,6831620,Simply Irresistible
0,0,6431622,Detroit Rock City
0,0,14293804,East Is East
0,0,22202394,Gloria
0,0,18699619,Idle Hands
0,0,1632596,The Limey
0,0,6628,Jawbreaker
1,0,1592429,The General's Daughter
1,0,87075857,American Pie
1,0,17904967,Sleepy Hollow
1,1,39738722,Inspector Gadget
0,0,48416717,Cradle Will Rock
0,0,2828905,Love Stinks
0,0,3363853,But I'm a Cheerleader
0,0,4048394,A Dog of Flanders
0,0,23593338,Ravenous
0,0,18448824,Trick
0,0,34051604,Limbo
0,0,22331776,Crazy in Alabama
0,0,27872687,Happy, Texas
0,0,19914442,Jesus' Son
0,0,10222925,Tumbleweeds
1,1,11823907,The Haunting
1,0,26204347,Entrapment
0,0,4655663,Twin Falls Idaho
0,0,12862176,Simpatico
0,0,59199503,Ride with the Devil
0,0,17368584,Guinevere
0,0,28118816,The Basket
1,0,52977849,Payback
1,0,22495421,The Talented Mr. Ripley
0,0,13138835,Any Given Sunday
0,0,11307280,Deep Blue Sea
0,1,12671581,Galaxy Quest
0,0,23931926,The Thomas Crown Affair
0,0,27660416,Blue Streak
0,0,35191956,End of Days
0,0,3060711,The Bone Collector
0,0,13204395,Bowfinger
0,0,29161963,Deuce Bigalow: Male Gigolo
0,0,20764134,Left Behind
1,1,185336203,How the Grinch Stole Christmas
1,1,147662199,Cast Away
1,1,90366164,Mission: Impossible II
1,0,77367398,Gladiator
1,1,120521787,What Women Want
1,1,15181537,The Perfect Storm
0,0,5756124,Rules of Engagement
0,0,41427586,The Cell
0,1,44364377,Mission to Mars
0,0,9950531,Coyote Ugly
0,0,46664001,Snow Day
0,0,39820831,The Whole Nine Yards
0,0,58342944,Next Friday
0,1,27375727,Shanghai Noon
0,0,10648717,Romeo Must Die
0,0,27306007,Final Destination
0,0,7224172,Finding Forrester
0,1,75843776,The Road to El Dorado
0,0,17878601,Men of Honor
0,0,22007446,Dude, Where's My Car?
0,0,17532672,The Tigger Movie
0,0,17416832,Frequency
0,0,23803323,The Replacements
0,0,4743417,The Beach
0,0,43231833,Little Nicky
0,0,7996878,Bedazzled
0,0,4783947,Autumn in New York
0,0,9580038,Keeping the Faith
0,0,7457049,28 Days
0,0,11436074,Bounce
0,0,20622756,Hanging Up
0,0,62666875,The Flintstones in Viva Rock Vegas
0,0,3892937,The Skulls
0,0,40809399,Thirteen Days
0,1,80182266,The 6th Day
0,0,24500635,My Dog Skip
0,1,17546108,Where the Heart Is
0,1,27911429,Pay It Forward
0,0,30198831,Dracula 2000
1,0,126260839,Meet the Parents
1,1,73342631,X-Men
1,0,149446298,Scary Movie
1,1,14523893,What Lies Beneath
0,0,8021749,Return to Me
0,0,53444808,Proof of Life
0,1,67196114,The Legend of Bagger Vance
0,0,29087656,The Art of War
0,0,21187052,Snatch.
0,0,10703462,Bless the Child
0,0,19698552,The Watcher
0,0,1524021,Love & Basketball
0,0,2771809,High Fidelity
0,0,5574398,Book of Shadows: Blair Witch 2
0,1,105856349,The Adventures of Rocky & Bullwinkle
0,0,10265432,Memento
0,0,17705418,Nurse Betty
0,0,13071081,Reindeer Games
0,1,105959751,Titan A.E.
0,0,20915977,Billy Elliot
0,0,55771465,Battlefield Earth
0,0,8939237,Urban Legends: Final Cut
0,0,28826391,Boys and Girls
0,0,22741669,Down to You
0,0,21855985,Wonder Boys
0,0,6674995,Best in Show
0,0,7734440,The Contender
0,1,77229635,Red Planet
0,0,36704746,Center Stage
0,0,39619420,Small Time Crooks
0,0,3423955,Pokmon 3: The Movie
1,1,23677395,Dinosaur
1,0,110255158,Crouching Tiger, Hidden Dragon
1,0,101027249,Erin Brockovich
1,1,34970244,Charlie's Angels
1,0,83276859,Traffic
0,0,5020234,Boiler Room
0,0,2203534,Lost Souls
0,0,24975144,Thomas and the Magic Railroad
0,0,52200260,All the Pretty Horses
0,1,38454370,Loser
0,0,1740700,Drowning Mona
0,0,26661220,Bait
0,1,39714434,Dungeons & Dragons
0,0,32894451,The Next Best Thing
0,0,20641679,Get Carter
0,0,55202440,Supernova
0,0,1418286,The Ladies Man
0,0,6329180,The Little Vampire
0,0,2921273,Dr. T and the Women
0,0,25973475,The Crew
0,0,12625077,Highlander: Endgame
0,0,33544889,Ready to Rumble
0,0,4342675,The Gift
0,0,7657845,Here on Earth
0,0,63517958,Lucky Numbers
0,0,2331126,3 Strikes
0,0,20073854,Digimon: The Movie
0,0,6917943,You Can Count on Me
0,0,12780338,Whatever It Takes (new)
0,0,1820038,Pollock
0,0,16227188,Shadow of the Vampire
1,0,56436770,Big Momma's House
1,0,41350193,Miss Congeniality
1,1,32087939,Chicken Run
0,0,9802227,Quills
0,0,36841086,Screwed
0,0,55570871,I Dreamed of Africa
0,0,46773020,What Planet Are You From?
0,0,10032206,The Way of the Gun
0,0,18864700,Where the Money Is
0,0,50737779,Amores Perros
0,0,47033794,The In Crowd
0,0,15177757,Gossip
0,0,8747554,Woman on Top
0,0,40713870,Duets
0,0,24056977,Dancer in the Dark
0,0,31220649,Price of Glory
0,0,11265249,Beautiful
0,0,6250020,Songcatcher
0,0,32517237,The House of Mirth
1,1,17311968,Unbreakable
0,0,12791629,The Golden Bowl
0,0,19422351,Isn't She Great
0,0,2739321,Tadpole
0,0,8910657,God's Army
0,0,36082862,Bamboozled
0,0,21219500,Harrison's Flowers
0,0,5385891,The Broken Hearts Club: A Romantic Comedy
0,0,22508688,Gun Shy
0,0,17967753,Hamlet (new)
0,0,19159637,Girlfight
0,0,2310837,Greenfingers
0,0,6563641,Cecil B. DeMented
0,0,12054764,MVP: Most Valuable Primate
0,0,2713055,Turn It Up
0,0,1539155,Nine Queens
0,0,16567024,Groove
1,1,8631530,Me, Myself & Irene
1,1,22831624,Space Cowboys
1,1,39646337,The Emperor's New Groove
1,0,35524178,Scream 3
0,0,9348353,Chuck & Buck
0,0,544274,Urbania
0,0,8053285,Liam
0,0,5701245,Timecode
0,0,6734306,Brother
0,0,22479310,Luminarias
0,0,26298066,U-571
0,1,1178266,Rugrats in Paris: The Movie
0,1,1927570,The Family Man
0,0,9836192,Hollow Man
0,1,3813258,Shaft
0,0,816480,The Kid
0,1,28218453,Vertical Limit
0,0,49099364,Bring It On
0,1,50499057,102 Dalmatians
1,1,233095328,The Lord of the Rings: The Fellowship of the Ring
1,1,207633630,Shrek
1,0,172166753,Rush Hour 2
1,1,98039894,The Mummy Returns
1,0,19957006,Pearl Harbor
1,1,98356341,Ocean's Eleven
1,1,88535957,Jurassic Park III
1,1,68080124,Planet of the Apes
1,0,121249066,A Beautiful Mind
0,0,24279918,Down to Earth
0,0,31191448,The Wedding Planner
0,1,12454228,Behind Enemy Lines
0,0,64998332,Ali
0,1,47275996,Moulin Rouge!
0,0,20099639,Rat Race
0,0,21764997,The Animal
0,0,3385385,Don't Say a Word
0,0,43082223,Blow
0,0,34739887,The Royal Tenenbaums
0,0,7336716,Exit Wounds
0,0,14819085,Enemy at the Gates
0,0,13969566,K-PAX
0,0,34588898,Serendipity
0,1,41898263,Kate & Leopold
0,0,4345239,Domestic Disturbance
0,0,18440045,Zoolander
0,0,22119285,The One
0,0,29039960,Thir13en Ghosts
0,0,34022920,Bandits
0,0,23536173,Gosford Park
0,0,15806737,Heartbreakers
0,0,3731203,I Am Sam
0,0,25711814,Hard Ball
0,1,69339622,Evolution
0,0,9215972,Not Another Teen Movie
0,0,23163751,Jeepers Creepers
0,0,10644854,Kiss of the Dragon
0,0,780021,Recess: School's Out
0,0,30440826,In the Bedroom
0,0,46365333,Black Knight
0,1,26578005,See Spot Run
1,0,101095714,Hannibal
1,0,80736127,The Fast and the Furious
0,0,38377640,Driven
0,1,127129382,Final Fantasy: The Spirits Within
0,1,53812962,What's the Worst That Could Happen?
0,0,19104950,From Hell
0,0,27210031,Monster's Ball
0,0,2163154,How High
0,0,3943305,Jay and Silent Bob Strike Back
0,0,31871841,Riding in Cars with Boys
0,0,38720852,Baby Boy
0,1,95921268,The Majestic
0,0,22902603,The Brothers
0,0,10504602,Someone Like You...
0,0,11313647,Joe Dirt
0,0,18166038,The Musketeer
0,0,4001604,Crocodile Dundee in Los Angeles
0,0,54802602,Captain Corelli's Mandolin
0,0,32101383,Sweet November
0,0,17431128,15 Minutes
0,0,8969572,Hearts in Atlantis
0,0,31592578,Angel Eyes
0,0,2269772,Corky Romano
0,0,20062156,Heist
0,1,48622386,Joe Somebody
0,0,22016853,Two Can Play That Game
0,0,7965253,Joy Ride
0,0,30813318,Valentine
0,0,21960806,The Pledge
0,0,26679816,Summer Catch
0,0,22131182,Saving Silverman
0,0,8618886,Super Troopers
0,0,53440131,The Last Castle
0,0,21705117,The Glass House
1,1,3491669,Lara Croft: Tomb Raider
0,0,31058092,Rock Star
0,0,24936309,Crazy/Beautiful
0,0,25719488,O
0,0,45943163,3000 Miles to Graceland
0,0,42649806,Life as a House
0,0,15619319,Josie and the Pussycats
0,0,5893215,Freddy Got Fingered
0,0,44132136,Out Cold
0,1,106220305,Osmosis Jones
0,0,1820084,Tomcats
0,0,1366141,The Tailor of Panama
0,0,7653024,Sugar & Spice
0,0,29774888,American Outlaws
0,0,19789000,Frailty
0,0,16679106,Jason X
0,0,3025120,Get Over It
0,0,20345586,The Shipping News
0,0,24820388,Antitrust
0,0,19715346,Head Over Heels
0,0,9498566,The Wash
0,0,18762467,The Deep End
0,0,17970393,Ghosts of Mars
1,1,14432777,Dr. Dolittle 2
1,0,92325844,Spy Kids
1,0,43001803,Black Hawk Down
1,0,57716584,The Princess Diaries
0,0,41150148,The Curse of the Jade Scorpion
0,0,10201404,The Man Who Wasn't There
0,0,13556977,Bones
0,0,34392039,Mulholland Dr.
0,0,18355640,Kissing Jessica Stein
0,0,9028032,The Forsaken
0,0,4426993,Ghost World
0,0,18814544,Nowhere in Africa
0,0,24035625,Impostor
0,0,10786979,Megiddo: The Omega Code 2
0,0,41373077,Iris
0,0,31776998,Say It Isn't So
0,0,94261420,Monkeybone
0,0,13082685,Made
0,0,18160810,Formula 51
0,0,4610700,Bubble Boy
0,0,13648472,Birthday Girl
0,0,17635138,Just Visiting
0,0,2045560,The Other Side of Heaven
0,0,12733786,On the Line
0,0,27945099,Glitter
0,0,12562420,Lovely & Amazing
0,1,54177385,Pootie Tang
0,0,1403575,Thirteen Conversations About One Thing
0,0,41434971,The Cat's Meow
0,0,4678541,Soul Survivors
1,1,7082819,Vanilla Sky
1,0,81230412,The Others
1,0,64302774,Legally Blonde
0,0,25105877,Hedwig and the Angry Inch
0,0,21790019,Sidewalks of New York
0,0,3652286,Last Orders
0,0,6844768,Novocaine
0,0,23088976,The Man from Elysian Fields
1,1,16511830,America's Sweethearts
1,0,23778961,Cats & Dogs
1,0,83602342,Save the Last Dance
0,0,15001772,Brigham City
0,0,477333,The Devil's Backbone
0,0,5637536,Donnie Darko
0,0,32298218,Texas Rangers
0,0,6413215,The Grey Zone
0,0,9026874,Tape
0,0,40916318,The Triumph of Love
0,0,7206001,Bride of the Wind
0,0,2568227,CQ
0,0,2262913,The Believer
0,0,28745581,Little Secrets
0,1,18847840,Jimmy Neutron: Boy Genius
0,1,80451369,A.I. Artificial Intelligence
0,0,35567261,Training Day
0,0,31863156,Along Came a Spider
0,0,68886173,Bridget Jones's Diary
0,1,8692624,Scary Movie 2
0,0,28798352,The Score
0,0,13129288,Shallow Hal
0,0,33164658,Swordfish
0,0,3327347,The Mexican
1,1,310224556,Spider-Man
1,1,213497987,The Lord of the Rings: The Two Towers
1,1,119869253,Star Wars: Episode II - Attack of the Clones
1,0,264228035,My Big Fat Greek Wedding
1,1,159171127,Signs
1,1,154107411,Austin Powers in Goldmember
1,1,21708794,Men in Black II
1,1,139799149,Chicago
0,0,22937777,The Time Machine
0,0,18817052,Drumline
0,0,14038533,The Count of Monte Cristo
0,0,51307115,Hero (new)
0,0,18163031,Unfaithful
0,0,5631870,Like Mike
0,0,1230118,The Tuxedo
0,0,19922423,Return to Never Land
0,0,20015437,Big Fat Liar
0,0,45724455,Phone Booth
0,0,10392030,28 Days Later...
0,1,69999521,Star Trek: Nemesis
0,1,45174554,Reign of Fire
0,0,1849935,The Hours
0,0,6213840,High Crimes
0,0,11907942,A Walk to Remember
0,0,21351390,Orange County
0,0,109837225,Windtalkers
0,0,5995038,The Master of Disguise
0,0,2583482,Blue Crush
0,0,44093282,Collateral Damage
0,1,38491222,The Wild Thornberrys Movie
0,0,9589148,Resident Evil
0,0,30898488,Enough
0,0,20002496,Undercover Brother
0,1,158250725,Treasure Planet
0,1,51080768,Showtime
0,0,35072606,40 Days and 40 Nights
0,0,15044235,Crossroads
0,0,3915972,Clockstoppers
0,0,1147146,The Mothman Prophecies
0,0,56254426,K-19: The Widowmaker
0,1,49957439,I Spy
0,0,8699913,Friday After Next
1,1,102604826,Catch Me If You Can
1,1,4244076,Die Another Day
1,0,60947815,Scooby-Doo
1,1,48028831,Lilo & Stitch
1,1,71990725,The Santa Clause 2
0,0,19191238,Bend It Like Beckham
0,0,3786520,The Pianist
0,0,8828574,Murder by Numbers
0,0,42475004,One Hour Photo
0,0,24280189,Queen of the Damned
0,0,31719235,The Banger Sisters
0,0,10792188,Halloween: Resurrection
0,1,95448831,Bad Company
0,0,4221009,Ghost Ship
0,0,37633348,Dragonfly
